timestamp,sensor,value_raw,value_type,value_numeric,value_state,activity,activity_phase,source_file
2008-04-15T17:16:46.697100,AD1-A,3.05684,numeric,3.05684,,t3,,p32.t3.csv
2008-04-15T17:16:49.231450,AD1-A,2.9809,numeric,2.9809,,t3,,p32.t3.csv
2008-04-15T17:16:58.723754,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:17:07.149300,AD1-A,3.00786,numeric,3.00786,,t3,,p32.t3.csv
2008-04-15T17:17:08.698009,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:17:10.245880,AD1-A,3.03669,numeric,3.03669,,t3,,p32.t3.csv
2008-04-15T17:17:18.363102,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:17:19.139000,AD1-A,3.00403,numeric,3.00403,,t3,,p32.t3.csv
2008-04-15T17:17:20.797383,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:17:21.213190,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:17:22.210480,AD1-A,2.97684,numeric,2.97684,,t3,,p32.t3.csv
2008-04-15T17:17:25.153100,AD1-A,2.94536,numeric,2.94536,,t3,,p32.t3.csv
2008-04-15T17:17:29.139221,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:17:31.165000,AD1-A,2.9077,numeric,2.9077,,t3,,p32.t3.csv
2008-04-15T17:17:37.205000,AD1-A,2.85895,numeric,2.85895,,t3,,p32.t3.csv
2008-04-15T17:17:52.276600,AD1-A,2.83247,numeric,2.83247,,t3,,p32.t3.csv
2008-04-15T17:18:03.799840,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:18:05.170122,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:18:16.597324,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:18:18.265919,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:18:54.935023,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:18:59.749023,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:19:00.956982,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:19:02.391576,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:19:02.946460,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:19:08.366131,M17,OFF,state,,OFF,t3,,p32.t3.csv
2008-04-15T17:19:10.461306,M17,ON,state,,ON,t3,,p32.t3.csv
2008-04-15T17:19:34.568658,M17,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:34.785599,D01,OPEN,state,,OPEN,t4,,p32.t4.csv
2008-04-15T17:19:36.119205,I03,ABSENT,state,,ABSENT,t4,,p32.t4.csv
2008-04-15T17:19:37.511839,M17,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:19:37.927691,M17,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:41.734761,D01,CLOSE,state,,CLOSE,t4,,p32.t4.csv
2008-04-15T17:19:43.144200,AD1-C,0.0356646,numeric,0.0356646,,t4,,p32.t4.csv
2008-04-15T17:19:46.205420,AD1-C,0.210316,numeric,0.210316,,t4,,p32.t4.csv
2008-04-15T17:19:46.797295,M17,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:19:49.126060,AD1-C,0.554423,numeric,0.554423,,t4,,p32.t4.csv
2008-04-15T17:19:50.363280,M17,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:52.391500,AD1-C,0.495906,numeric,0.495906,,t4,,p32.t4.csv
2008-04-15T17:19:52.659844,M16,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:52.956921,M15,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:53.475853,M14,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:54.219906,M17,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:19:55.269510,AD1-C,0.075548,numeric,0.075548,,t4,,p32.t4.csv
2008-04-15T17:19:56.167040,M16,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:19:56.665075,M16,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:57.744162,M14,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:19:58.755248,M17,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:19:59.660206,M15,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:00.300119,M16,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:00.605974,M16,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:00.872906,M15,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:01.640708,M14,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:02.925299,M13,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:03.403156,M17,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:03.877028,M16,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:04.895711,M15,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:06.350100,M14,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:36.384856,M13,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:36.598793,M13,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:38.760152,M13,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:40.277930,M13,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:20:42.846953,M13,OFF,state,,OFF,t4,,p32.t4.csv
2008-04-15T17:20:43.500792,M13,ON,state,,ON,t4,,p32.t4.csv
2008-04-15T17:21:05.498538,M13,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:15.791685,M14,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:17.313487,M15,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:17.723386,M16,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:19.488959,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:19.488959,M13,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:20.192696,M15,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:20.332729,M14,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:20.866502,D01,OPEN,state,,OPEN,t5,,p32.t5.csv
2008-04-15T17:21:21.488379,M16,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:22.472056,I06,PRESENT,state,,PRESENT,t5,,p32.t5.csv
2008-04-15T17:21:23.488630,D01,CLOSE,state,,CLOSE,t5,,p32.t5.csv
2008-04-15T17:21:23.941813,M16,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:24.443826,M15,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:24.960873,M14,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:26.569210,M16,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:27.772031,M16,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:28.456119,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:29.411310,M14,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:29.411310,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:31.490220,M15,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:31.621982,M16,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:32.895681,M18,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:34.463238,M18,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:35.239996,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:21:38.935959,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:21:40.225410,AD1-C,0.0369537,numeric,0.0369537,,t5,,p32.t5.csv
2008-04-15T17:21:46.297220,AD1-C,0.53575,numeric,0.53575,,t5,,p32.t5.csv
2008-04-15T17:21:49.198300,AD1-C,0.577431,numeric,0.577431,,t5,,p32.t5.csv
2008-04-15T17:21:55.261770,AD1-C,0.532703,numeric,0.532703,,t5,,p32.t5.csv
2008-04-15T17:22:10.216440,AD1-C,0.560009,numeric,0.560009,,t5,,p32.t5.csv
2008-04-15T17:22:13.298470,AD1-C,0.580751,numeric,0.580751,,t5,,p32.t5.csv
2008-04-15T17:22:14.982041,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:22:16.118730,AD1-C,0.556337,numeric,0.556337,,t5,,p32.t5.csv
2008-04-15T17:22:17.435465,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:22:25.690600,AD1-C,0.578446,numeric,0.578446,,t5,,p32.t5.csv
2008-04-15T17:22:28.221140,AD1-C,0.540516,numeric,0.540516,,t5,,p32.t5.csv
2008-04-15T17:22:49.184770,AD1-C,0.57122,numeric,0.57122,,t5,,p32.t5.csv
2008-04-15T17:22:52.296480,AD1-C,0.54243,numeric,0.54243,,t5,,p32.t5.csv
2008-04-15T17:22:55.227450,AD1-C,0.563602,numeric,0.563602,,t5,,p32.t5.csv
2008-04-15T17:22:57.718972,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:22:58.986000,AD1-C,0.593993,numeric,0.593993,,t5,,p32.t5.csv
2008-04-15T17:23:01.896745,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:23:01.898600,AD1-C,0.537938,numeric,0.537938,,t5,,p32.t5.csv
2008-04-15T17:23:04.192440,AD1-C,0.56954,numeric,0.56954,,t5,,p32.t5.csv
2008-04-15T17:23:07.275090,AD1-C,0.542899,numeric,0.542899,,t5,,p32.t5.csv
2008-04-15T17:23:16.390300,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:23:17.887994,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:23:19.806300,AD1-C,0.572977,numeric,0.572977,,t5,,p32.t5.csv
2008-04-15T17:23:19.995223,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:23:22.282630,AD1-C,0.5345,numeric,0.5345,,t5,,p32.t5.csv
2008-04-15T17:23:22.834357,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:23:25.793600,AD1-C,0.583329,numeric,0.583329,,t5,,p32.t5.csv
2008-04-15T17:23:28.120570,AD1-C,0.54618,numeric,0.54618,,t5,,p32.t5.csv
2008-04-15T17:23:31.545500,AD1-C,0.4945,numeric,0.4945,,t5,,p32.t5.csv
2008-04-15T17:23:34.160100,AD1-C,0.070587,numeric,0.070587,,t5,,p32.t5.csv
2008-04-15T17:23:37.417900,AD1-C,0.0355474,numeric,0.0355474,,t5,,p32.t5.csv
2008-04-15T17:23:40.520000,AD1-C,0.403522,numeric,0.403522,,t5,,p32.t5.csv
2008-04-15T17:23:49.273150,AD1-C,0.555204,numeric,0.555204,,t5,,p32.t5.csv
2008-04-15T17:23:58.861900,AD1-C,0.583603,numeric,0.583603,,t5,,p32.t5.csv
2008-04-15T17:24:01.267140,AD1-C,0.551493,numeric,0.551493,,t5,,p32.t5.csv
2008-04-15T17:24:10.140940,AD1-C,0.580595,numeric,0.580595,,t5,,p32.t5.csv
2008-04-15T17:24:19.106870,AD1-C,0.554735,numeric,0.554735,,t5,,p32.t5.csv
2008-04-15T17:24:19.535620,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:24:24.568331,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:24:25.253010,AD1-C,0.579228,numeric,0.579228,,t5,,p32.t5.csv
2008-04-15T17:24:31.167240,AD1-B,0.0419538,numeric,0.0419538,,t5,,p32.t5.csv
2008-04-15T17:24:31.167240,AD1-C,0.548407,numeric,0.548407,,t5,,p32.t5.csv
2008-04-15T17:24:34.239790,AD1-B,0.0752355,numeric,0.0752355,,t5,,p32.t5.csv
2008-04-15T17:24:46.241690,AD1-C,0.573954,numeric,0.573954,,t5,,p32.t5.csv
2008-04-15T17:24:55.139790,AD1-C,0.540008,numeric,0.540008,,t5,,p32.t5.csv
2008-04-15T17:24:58.193080,AD1-C,0.578251,numeric,0.578251,,t5,,p32.t5.csv
2008-04-15T17:25:09.992710,M18,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:10.144707,AD1-C,0.556883,numeric,0.556883,,t5,,p32.t5.csv
2008-04-15T17:25:11.613241,M18,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:25:13.558670,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:13.881400,AD1-C,0.195433,numeric,0.195433,,t5,,p32.t5.csv
2008-04-15T17:25:14.650341,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:25:14.900278,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:16.149350,AD1-C,0.0398053,numeric,0.0398053,,t5,,p32.t5.csv
2008-04-15T17:25:16.797730,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:25:19.291680,AD1-C,0.318325,numeric,0.318325,,t5,,p32.t5.csv
2008-04-15T17:25:21.376850,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:22.144300,AD1-C,0.514891,numeric,0.514891,,t5,,p32.t5.csv
2008-04-15T17:25:25.555300,AD1-C,0.071212,numeric,0.071212,,t5,,p32.t5.csv
2008-04-15T17:25:32.576070,M18,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:33.849610,M18,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:25:34.147200,D01,OPEN,state,,OPEN,t5,,p32.t5.csv
2008-04-15T17:25:38.655972,I05,PRESENT,state,,PRESENT,t5,,p32.t5.csv
2008-04-15T17:25:39.804927,M17,OFF,state,,OFF,t5,,p32.t5.csv
2008-04-15T17:25:40.551735,I04,PRESENT,state,,PRESENT,t5,,p32.t5.csv
2008-04-15T17:25:41.828358,M17,ON,state,,ON,t5,,p32.t5.csv
2008-04-15T17:25:42.967037,D01,CLOSE,state,,CLOSE,t5,,p32.t5.csv
2008-04-15T17:25:44.894441,M18,ON,state,,ON,t5,,p32.t5.csv
2008-05-21T12:47:44.666483,M07,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:44.833549,M08,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:45.690373,M09,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:46.532354,M14,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:46.790290,M23,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:47.414157,M01,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:48.100810,M08,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:48.269966,M13,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:48.269966,M07,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:49.317450,M09,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:49.575634,I08,ABSENT,state,,ABSENT,t1,,p49.t1.csv
2008-05-21T12:47:50.528320,M13,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:50.680372,M13,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:47:50.836304,M14,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:47:55.510957,M13,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:48:00.653500,M13,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:48:02.238052,M13,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:48:10.533892,M13,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:48:15.234770,M13,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:48:21.000000,asterisk,START,string,,,t1,,p49.t1.csv
2008-05-21T12:48:26.344860,M13,ON,state,,ON,t1,,p49.t1.csv
2008-05-21T12:48:28.955106,M13,OFF,state,,OFF,t1,,p49.t1.csv
2008-05-21T12:48:52.000000,asterisk,END,string,,,t1,,p49.t1.csv
2008-05-21T12:49:12.800451,I08,PRESENT,state,,PRESENT,t2,,p49.t2.csv
2008-05-21T12:49:13.534281,M13,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:15.845624,M13,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:17.261260,M14,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:18.326024,M15,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:18.511043,M13,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:19.532745,M16,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:19.718716,M13,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:20.260534,M17,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:21.481334,M14,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:22.301430,AD1-C,0.0479695,numeric,0.0479695,,t2,,p49.t2.csv
2008-05-21T12:49:22.589045,M16,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:22.589045,M15,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:24.375650,M17,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:25.527400,AD1-B,0.0388678,numeric,0.0388678,,t2,,p49.t2.csv
2008-05-21T12:49:25.527400,AD1-C,0.124924,numeric,0.124924,,t2,,p49.t2.csv
2008-05-21T12:49:28.342200,AD1-B,0.155198,numeric,0.155198,,t2,,p49.t2.csv
2008-05-21T12:49:28.342200,AD1-C,0.0612509,numeric,0.0612509,,t2,,p49.t2.csv
2008-05-21T12:49:31.279900,AD1-C,0.0369928,numeric,0.0369928,,t2,,p49.t2.csv
2008-05-21T12:49:34.109160,AD1-B,0.210824,numeric,0.210824,,t2,,p49.t2.csv
2008-05-21T12:49:34.109160,AD1-C,0.0655479,numeric,0.0655479,,t2,,p49.t2.csv
2008-05-21T12:49:37.101920,AD1-B,0.183675,numeric,0.183675,,t2,,p49.t2.csv
2008-05-21T12:49:48.746242,M17,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:49.243740,AD1-B,0.228011,numeric,0.228011,,t2,,p49.t2.csv
2008-05-21T12:49:49.834464,M17,OFF,state,,OFF,t2,,p49.t2.csv
2008-05-21T12:49:53.672844,M17,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:49:56.896968,M18,ON,state,,ON,t2,,p49.t2.csv
2008-05-21T12:50:19.493437,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:50:19.892272,I07,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:50:20.444137,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:50:22.524566,D01,OPEN,state,,OPEN,t3,,p49.t3.csv
2008-05-21T12:50:25.539797,I02,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:50:27.410366,I01,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:50:30.190717,I05,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:50:31.530368,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:50:37.238040,AD1-A,2.80364,numeric,2.80364,,t3,,p49.t3.csv
2008-05-21T12:50:40.153450,AD1-A,2.91989,numeric,2.91989,,t3,,p49.t3.csv
2008-05-21T12:50:40.153450,AD1-B,0.0446491,numeric,0.0446491,,t3,,p49.t3.csv
2008-05-21T12:50:40.153450,AD1-C,0.0353912,numeric,0.0353912,,t3,,p49.t3.csv
2008-05-21T12:50:40.563479,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:50:42.988615,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:50:43.131699,AD1-A,3.02755,numeric,3.02755,,t3,,p49.t3.csv
2008-05-21T12:50:43.131699,AD1-B,0.112306,numeric,0.112306,,t3,,p49.t3.csv
2008-05-21T12:50:43.131699,AD1-C,0.255941,numeric,0.255941,,t3,,p49.t3.csv
2008-05-21T12:50:44.996812,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:50:45.163887,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:50:46.308860,AD1-A,3.09833,numeric,3.09833,,t3,,p49.t3.csv
2008-05-21T12:50:49.222450,AD1-A,3.15341,numeric,3.15341,,t3,,p49.t3.csv
2008-05-21T12:50:49.222450,AD1-C,0.0554305,numeric,0.0554305,,t3,,p49.t3.csv
2008-05-21T12:50:49.636145,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:50:50.355890,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:50:52.244240,AD1-A,3.19458,numeric,3.19458,,t3,,p49.t3.csv
2008-05-21T12:50:55.120890,AD1-A,3.23646,numeric,3.23646,,t3,,p49.t3.csv
2008-05-21T12:50:55.754112,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:51:00.169960,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:51:01.269100,AD1-A,3.26466,numeric,3.26466,,t3,,p49.t3.csv
2008-05-21T12:51:05.818619,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:51:13.220650,AD1-A,3.28935,numeric,3.28935,,t3,,p49.t3.csv
2008-05-21T12:51:21.513664,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:51:24.632800,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:51:29.766400,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:51:31.550934,M18,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:51:37.974170,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:51:38.445077,M18,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:51:46.304200,AD1-A,3.31114,numeric,3.31114,,t3,,p49.t3.csv
2008-05-21T12:52:16.447351,I02,PRESENT,state,,PRESENT,t3,,p49.t3.csv
2008-05-21T12:52:40.117000,AD1-A,3.33271,numeric,3.33271,,t3,,p49.t3.csv
2008-05-21T12:52:43.190430,AD1-A,3.19333,numeric,3.19333,,t3,,p49.t3.csv
2008-05-21T12:52:46.253410,AD1-A,3.09442,numeric,3.09442,,t3,,p49.t3.csv
2008-05-21T12:52:49.244970,AD1-A,3.03208,numeric,3.03208,,t3,,p49.t3.csv
2008-05-21T12:52:52.236540,AD1-A,2.96848,numeric,2.96848,,t3,,p49.t3.csv
2008-05-21T12:52:55.230650,AD1-A,2.92934,numeric,2.92934,,t3,,p49.t3.csv
2008-05-21T12:52:58.261690,AD1-A,2.8959,numeric,2.8959,,t3,,p49.t3.csv
2008-05-21T12:53:01.154560,AD1-A,2.93317,numeric,2.93317,,t3,,p49.t3.csv
2008-05-21T12:53:03.455334,I04,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:53:07.223230,AD1-A,2.95903,numeric,2.95903,,t3,,p49.t3.csv
2008-05-21T12:53:10.208000,AD1-A,2.97981,numeric,2.97981,,t3,,p49.t3.csv
2008-05-21T12:53:13.194860,AD1-A,3.00192,numeric,3.00192,,t3,,p49.t3.csv
2008-05-21T12:53:16.680000,AD1-A,2.9634,numeric,2.9634,,t3,,p49.t3.csv
2008-05-21T12:53:16.923443,I03,ABSENT,state,,ABSENT,t3,,p49.t3.csv
2008-05-21T12:53:22.316000,AD1-A,3.01216,numeric,3.01216,,t3,,p49.t3.csv
2008-05-21T12:53:28.100800,AD1-A,2.98419,numeric,2.98419,,t3,,p49.t3.csv
2008-05-21T12:53:34.839500,AD1-A,3.02176,numeric,3.02176,,t3,,p49.t3.csv
2008-05-21T12:53:37.275380,AD1-A,3.05059,numeric,3.05059,,t3,,p49.t3.csv
2008-05-21T12:53:40.167120,AD1-A,2.98833,numeric,2.98833,,t3,,p49.t3.csv
2008-05-21T12:53:43.258620,AD1-A,2.93848,numeric,2.93848,,t3,,p49.t3.csv
2008-05-21T12:53:46.504300,AD1-A,2.90536,numeric,2.90536,,t3,,p49.t3.csv
2008-05-21T12:53:52.236200,AD1-A,2.87848,numeric,2.87848,,t3,,p49.t3.csv
2008-05-21T12:53:58.190360,AD1-A,2.85778,numeric,2.85778,,t3,,p49.t3.csv
2008-05-21T12:54:12.425962,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:54:13.730000,AD1-A,2.83442,numeric,2.83442,,t3,,p49.t3.csv
2008-05-21T12:54:14.704510,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:54:15.882962,I01,PRESENT,state,,PRESENT,t3,,p49.t3.csv
2008-05-21T12:54:22.471967,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:54:29.535083,M17,OFF,state,,OFF,t3,,p49.t3.csv
2008-05-21T12:54:30.254140,M17,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:54:34.545123,D01,CLOSE,state,,CLOSE,t3,,p49.t3.csv
2008-05-21T12:54:35.534925,M18,ON,state,,ON,t3,,p49.t3.csv
2008-05-21T12:54:59.945460,M18,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:04.720000,AD1-C,0.034024,numeric,0.034024,,t4,,p49.t4.csv
2008-05-21T12:55:05.581786,M17,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:06.220663,M18,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:07.604310,AD1-C,0.30063,numeric,0.30063,,t4,,p49.t4.csv
2008-05-21T12:55:09.987682,M17,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:10.125674,AD1-C,0.490593,numeric,0.490593,,t4,,p49.t4.csv
2008-05-21T12:55:11.428399,D01,OPEN,state,,OPEN,t4,,p49.t4.csv
2008-05-21T12:55:13.447000,AD1-C,0.0745715,numeric,0.0745715,,t4,,p49.t4.csv
2008-05-21T12:55:13.543613,I06,ABSENT,state,,ABSENT,t4,,p49.t4.csv
2008-05-21T12:55:19.516728,M17,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:27.441330,M17,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:27.682122,I06,PRESENT,state,,PRESENT,t4,,p49.t4.csv
2008-05-21T12:55:29.513712,D01,CLOSE,state,,CLOSE,t4,,p49.t4.csv
2008-05-21T12:55:34.394560,M16,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:34.703425,M15,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:34.980464,M14,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:36.496535,M17,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:37.745638,M15,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:38.806670,M16,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:42.639633,M13,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:46.502596,M13,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:55:48.535047,M14,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:55:50.318527,M14,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:56:21.699000,M14,ON,state,,ON,t4,,p49.t4.csv
2008-05-21T12:56:25.609428,M14,OFF,state,,OFF,t4,,p49.t4.csv
2008-05-21T12:56:40.498364,M13,ON,state,,ON,t5,,p49.t5.csv
2008-05-21T12:56:40.498364,M14,ON,state,,ON,t5,,p49.t5.csv
2008-05-21T12:56:44.235954,M14,ON,state,,ON,t5,,p49.t5.csv
